TIPOTRANSACCION,TRANSACCIONID,FECHA,FECHACONTABLE,CATEGORIA,NUMERODOCUMENTO,DOCUMENTO,ESTABLECIMIENTO,ZONA,LOTE,ACTIVIDAD,CTG,LABORPRODUCTO,LABORPRODUCTOID,LOTEACTIVIDADID,IMPLEMENTO,PARTIDA,SUPERFICIE,SUPERFICIEASIGNADA,CANTIDAD,UNIDAD,CANTIDADSECUNDARIA,UNIDADSECUNDARIA,IMPORTE,DESCRIPCION,CANTIDADHA,DEPOSITO,PRECIO,TIPOLABOR,PLANAGRICOLAITEMDESC,INDICADOR,TIPO,ESTADO,PRODUCTOTIPO,CLASEVO,CAMPANIA,AMBIENTE,ANOMES,COORDENADAS,PORCENTAJEHUMEDAD,LABORUTADA,MONEDAPRODUCTO,MONEDATRANSACCION,CANTIDADHUMEDA,CANTIDADSECA,SUPERFICIECOSECHADA,SUPERFICIESEMBRADA,RINDESECOSEMBRADO,RINDESECOCOSECHADO,IMPORTEHA,EMPRESA,ESTADIO,VARIEDAD,LUGARID,ACTIVIDADID,CAMPANAID,BANDATOXICOLOGICA,PRODUCTOFAMILIAID,PRODUCTORUBROID,CENTROCOSTO,RINDECANTHALOTE,RINDECANTHAESTABLECIMIENTO,IMPORTEHARINDELOTE,IMPORTEHARINDEESTABLECIMIENTO,MARCA,PRINCIPIOACTIVO,SUBFAMILIA,FAMILIA,RUBRO
Compra,164044,2023-06-21,2023-06-21,Cosecha,0779,"COS-PAS - 799","La Lejania","Bajo Hondo","Lote 3","Maiz 1°",NULL,"Grano Maíz",491,2189,,"CAMPAÑA 22/23",90,90,204000,Kilos,0,NULL,0,LL-M-002-22/23,2266.67,LL-002,0,Propia,,Ha.,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-06,,14.6,"Cosecha Gruesa",PESOS,PESOS,204000,200899,90,90,2232.21,2232.21,0,"HYH Outfitters S.A.",NULL,NULL,61,42,23,NULL,16,9,"La Lejania-Maiz 1°-CAMPAÑA 22/23",2266.6667,441.0811,0,0,,,,CEREALES,Granos
Compra,164046,2023-06-21,2023-06-21,Cosecha,0780,"COS-PAS - 800","La Lejania","Bajo Hondo","Lote 3","Maiz 1°",NULL,"Grano Maíz",491,2189,,"CAMPAÑA 22/23",90,90,82000,Kilos,0,NULL,0,LL-M-003-22/23,911.111,LL-003,0,Propia,,Ha.,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-06,,14.6,"Cosecha Gruesa",PESOS,PESOS,82000,80753.6,90,90,897.262,897.262,0,"HYH Outfitters S.A.",NULL,NULL,61,42,23,NULL,16,9,"La Lejania-Maiz 1°-CAMPAÑA 22/23",911.1111,177.2973,0,0,,,,CEREALES,Granos
Compra,164044,2023-06-21,2023-06-21,Cosecha,0779,"COS-PAS - 799","La Lejania","Bajo Hondo","Lote 4","Maiz 1°",NULL,"Grano Maíz",491,2190,,"CAMPAÑA 22/23",89,89,31840,Kilos,0,NULL,0,LL-M-002-22/23,357.753,LL-002,0,Propia,,Ha.,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-06,,14.6,"Cosecha Gruesa",PESOS,PESOS,31840,31356,89,178,176.158,352.315,0,"HYH Outfitters S.A.",NULL,NULL,61,42,23,NULL,16,9,"La Lejania-Maiz 1°-CAMPAÑA 22/23",357.7528,68.8432,0,0,,,,CEREALES,Granos
Compra,164042,2023-06-21,2023-06-21,Cosecha,0778,"COS-PAS - 798","La Lejania","Bajo Hondo","Lote 4","Maiz 1°",NULL,"Grano Maíz",491,2190,,"CAMPAÑA 22/23",89,89,211500,Kilos,0,NULL,0,LL-M-001-22/23,2376.4,LL-001,0,Propia,,Ha.,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-06,,14.6,"Cosecha Gruesa",PESOS,PESOS,211500,208285,89,178,1170.14,2340.28,0,"HYH Outfitters S.A.",NULL,NULL,61,42,23,NULL,16,9,"La Lejania-Maiz 1°-CAMPAÑA 22/23",2376.4045,457.2973,0,0,,,,CEREALES,Granos
Compra,160978,2023-06-08,2023-06-08,Cosecha,,"COS-TRAS - 2650","La Lejania","Bajo Hondo","Lote 4","Maiz 1°",10110279677,"Grano Maíz",491,2190,,"CAMPAÑA 22/23",NULL,89,11120,Kilos,0,NULL,0,"Generado por TRAS-COS - 2633 - ",0,"BLOQUE BAJO HONDO ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-06,,NULL,NULL,PESOS,PESOS,11120,11120,89,178,62.4719,124.944,0,"HYH Outfitters S.A.",NULL,NULL,61,42,23,NULL,16,9,"La Lejania-Maiz 1°-CAMPAÑA 22/23",124.9438,24.0432,0,0,,,,CEREALES,Granos
Compra,164025,2023-06-15,2023-06-15,Cosecha,0775,"COS-PAS - 793","Bajo Hondo","Bajo Hondo","Lote 1","Maiz 1°",NULL,"Grano Maíz",491,2191,,"CAMPAÑA 22/23",124,124,383240,Kilos,0,NULL,0,,3090.65,"AHC 22/23",0,Propia,,Ha.,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-06,,NULL,"Cosecha Gruesa",PESOS,PESOS,383240,383240,124,124,3090.65,3090.65,0,"HYH Outfitters S.A.",NULL,NULL,60,42,23,NULL,16,9,"Bajo Hondo-Maiz 1°-CAMPAÑA 22/23",3090.6452,478.4519,0,0,,,,CEREALES,Granos
Compra,164025,2023-06-15,2023-06-15,Cosecha,0775,"COS-PAS - 793","Bajo Hondo","Bajo Hondo","Lote 1","Maiz 1°",NULL,"Grano Maíz",491,2191,,"CAMPAÑA 22/23",124,124,60360,Kilos,0,NULL,0,,486.774,"JERILDERIE 22/23",0,Propia,,Ha.,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-06,,NULL,"Cosecha Gruesa",PESOS,PESOS,60360,60360,124,124,486.774,486.774,0,"HYH Outfitters S.A.",NULL,NULL,60,42,23,NULL,16,9,"Bajo Hondo-Maiz 1°-CAMPAÑA 22/23",486.7742,75.3558,0,0,,,,CEREALES,Granos
Compra,163072,2023-06-15,2023-06-15,Cosecha,,"COS-TRAS - 2710","Bajo Hondo","Bajo Hondo","Lote 1","Maiz 1°",10110421581,"Grano Maíz",491,2191,,"CAMPAÑA 22/23",NULL,124,30760,Kilos,0,NULL,0,"Generado por TRAS-COS - 2693 - ",0,"BLOQUE BAJO HONDO ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-06,,NULL,NULL,PESOS,PESOS,30760,30760,124,124,248.064,248.064,0,"HYH Outfitters S.A.",NULL,NULL,60,42,23,NULL,16,9,"Bajo Hondo-Maiz 1°-CAMPAÑA 22/23",248.0645,38.402,0,0,,,,CEREALES,Granos
Compra,163075,2023-06-15,2023-06-15,Cosecha,,"COS-TRAS - 2711","Bajo Hondo","Bajo Hondo","Lote 1","Maiz 1°",10110421865,"Grano Maíz",491,2191,,"CAMPAÑA 22/23",NULL,124,31100,Kilos,0,NULL,0,"Generado por TRAS-COS - 2694 - ",0,"BLOQUE BAJO HONDO ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-06,,NULL,NULL,PESOS,PESOS,31100,31100,124,124,250.807,250.807,0,"HYH Outfitters S.A.",NULL,NULL,60,42,23,NULL,16,9,"Bajo Hondo-Maiz 1°-CAMPAÑA 22/23",250.8065,38.8265,0,0,,,,CEREALES,Granos
Compra,163092,2023-06-15,2023-06-15,Cosecha,,"COS-TRAS - 2712","Bajo Hondo","Bajo Hondo","Lote 1","Maiz 1°",10110423149,"Grano Maíz",491,2191,,"CAMPAÑA 22/23",NULL,124,29480,Kilos,0,NULL,0,"Generado por TRAS-COS - 2695 - ",0,"BLOQUE BAJO HONDO ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-06,,NULL,NULL,PESOS,PESOS,29480,29480,124,124,237.742,237.742,0,"HYH Outfitters S.A.",NULL,NULL,60,42,23,NULL,16,9,"Bajo Hondo-Maiz 1°-CAMPAÑA 22/23",237.7419,36.804,0,0,,,,CEREALES,Granos
Compra,163097,2023-06-15,2023-06-15,Cosecha,,"COS-TRAS - 2713","Bajo Hondo","Bajo Hondo","Lote 1","Maiz 1°",10110423321,"Grano Maíz",491,2191,,"CAMPAÑA 22/23",NULL,124,30300,Kilos,0,NULL,0,"Generado por TRAS-COS - 2696 - ",0,"BLOQUE BAJO HONDO ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-06,,NULL,NULL,PESOS,PESOS,30300,30300,124,124,244.355,244.355,0,"HYH Outfitters S.A.",NULL,NULL,60,42,23,NULL,16,9,"Bajo Hondo-Maiz 1°-CAMPAÑA 22/23",244.3548,37.8277,0,0,,,,CEREALES,Granos
Compra,163100,2023-06-15,2023-06-15,Cosecha,,"COS-TRAS - 2714","Bajo Hondo","Bajo Hondo","Lote 1","Maiz 1°",10110423385,"Grano Maíz",491,2191,,"CAMPAÑA 22/23",NULL,124,29400,Kilos,0,NULL,0,"Generado por TRAS-COS - 2697 - ",0,"BLOQUE BAJO HONDO ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-06,,NULL,NULL,PESOS,PESOS,29400,29400,124,124,237.097,237.097,0,"HYH Outfitters S.A.",NULL,NULL,60,42,23,NULL,16,9,"Bajo Hondo-Maiz 1°-CAMPAÑA 22/23",237.0968,36.7041,0,0,,,,CEREALES,Granos
Compra,163128,2023-06-15,2023-06-15,Cosecha,,"COS-TRAS - 2715","Bajo Hondo","Bajo Hondo","Lote 1","Maiz 1°",10110424482,"Grano Maíz",491,2191,,"CAMPAÑA 22/23",NULL,124,28100,Kilos,0,NULL,0,"Generado por TRAS-COS - 2698 - ",0,"BLOQUE BAJO HONDO ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-06,,NULL,NULL,PESOS,PESOS,28100,28100,124,124,226.613,226.613,0,"HYH Outfitters S.A.",NULL,NULL,60,42,23,NULL,16,9,"Bajo Hondo-Maiz 1°-CAMPAÑA 22/23",226.6129,35.0811,0,0,,,,CEREALES,Granos
Compra,163152,2023-06-15,2023-06-15,Cosecha,,"COS-TRAS - 2716","Bajo Hondo","Bajo Hondo","Lote 1","Maiz 1°",10110425352,"Grano Maíz",491,2191,,"CAMPAÑA 22/23",NULL,124,31360,Kilos,0,NULL,0,"Generado por TRAS-COS - 2699 - ",0,"BLOQUE BAJO HONDO ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-06,,NULL,NULL,PESOS,PESOS,31360,31360,124,124,252.903,252.903,0,"HYH Outfitters S.A.",NULL,NULL,60,42,23,NULL,16,9,"Bajo Hondo-Maiz 1°-CAMPAÑA 22/23",252.9032,39.1511,0,0,,,,CEREALES,Granos
Compra,163159,2023-06-15,2023-06-15,Cosecha,,"COS-TRAS - 2717","Bajo Hondo","Bajo Hondo","Lote 1","Maiz 1°",10110425695,"Grano Maíz",491,2191,,"CAMPAÑA 22/23",NULL,124,31580,Kilos,0,NULL,0,"Generado por TRAS-COS - 2700 - ",0,"BLOQUE BAJO HONDO ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-06,,NULL,NULL,PESOS,PESOS,31580,31580,124,124,254.677,254.677,0,"HYH Outfitters S.A.",NULL,NULL,60,42,23,NULL,16,9,"Bajo Hondo-Maiz 1°-CAMPAÑA 22/23",254.6774,39.4257,0,0,,,,CEREALES,Granos
Compra,162286,2023-06-13,2023-06-13,Cosecha,,"COS-TRAS - 2705","Bajo Hondo","Bajo Hondo","Lote 16","Maiz 1°",10110369803,"Grano Maíz",491,2192,,"CAMPAÑA 22/23",NULL,125,12200,Kilos,0,NULL,0,"Generado por TRAS-COS - 2688 - ",0,"BLOQUE BAJO HONDO ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-06,,NULL,NULL,PESOS,PESOS,12200,12200,125,125,97.6,97.6,0,"HYH Outfitters S.A.",NULL,NULL,60,42,23,NULL,16,9,"Bajo Hondo-Maiz 1°-CAMPAÑA 22/23",97.6,15.231,0,0,,,,CEREALES,Granos
Compra,164015,2023-06-21,2023-06-21,Cosecha,0773,"COS-PAS - 791","Bajo Hondo","Bajo Hondo","Lote 16","Maiz 1°",NULL,"Grano Maíz",491,2192,,"CAMPAÑA 22/23",125,125,47300,Kilos,0,NULL,0,BH-M-014-22/23,378.4,BH-014,0,Propia,,Ha.,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-06,,14.9,"Cosecha Gruesa",PESOS,PESOS,47300,46415.5,125,125,371.324,371.324,0,"HYH Outfitters S.A.",NULL,NULL,60,42,23,NULL,16,9,"Bajo Hondo-Maiz 1°-CAMPAÑA 22/23",378.4,59.0512,0,0,,,,CEREALES,Granos
Compra,164017,2023-06-21,2023-06-21,Cosecha,0774,"COS-PAS - 792","Bajo Hondo","Bajo Hondo","Lote 16","Maiz 1°",NULL,"Grano Maíz",491,2192,,"CAMPAÑA 22/23",125,125,34200,Kilos,0,NULL,0,BH-M-015-22/23,273.6,BH-015,0,Propia,,Ha.,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-06,,14.9,"Cosecha Gruesa",PESOS,PESOS,34200,33560.5,125,125,268.484,268.484,0,"HYH Outfitters S.A.",NULL,NULL,60,42,23,NULL,16,9,"Bajo Hondo-Maiz 1°-CAMPAÑA 22/23",273.6,42.6966,0,0,,,,CEREALES,Granos
Compra,164030,2023-06-21,2023-06-21,Cosecha,0775,"COS-PAS - 795","Bajo Hondo","Bajo Hondo","Lote 16","Maiz 1°",NULL,"Grano Maíz",491,2192,,"CAMPAÑA 22/23",125,125,200040,Kilos,0,NULL,0,BH-M-016-22/23,1600.32,BH-016,0,Propia,,Ha.,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-06,,14.6,"Cosecha Gruesa",PESOS,PESOS,200040,196999,125,125,1576,1576,0,"HYH Outfitters S.A.",NULL,NULL,60,42,23,NULL,16,9,"Bajo Hondo-Maiz 1°-CAMPAÑA 22/23",1600.32,249.7378,0,0,,,,CEREALES,Granos
Compra,164033,2023-06-21,2023-06-21,Cosecha,0776,"COS-PAS - 796","Bajo Hondo","Bajo Hondo","Lote 16","Maiz 1°",NULL,"Grano Maíz",491,2192,,"CAMPAÑA 22/23",125,125,222400,Kilos,0,NULL,0,BH-M-017-22/23,1779.2,BH-017,0,Propia,,Ha.,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-06,,14.6,"Cosecha Gruesa",PESOS,PESOS,222400,219020,125,125,1752.16,1752.16,0,"HYH Outfitters S.A.",NULL,NULL,60,42,23,NULL,16,9,"Bajo Hondo-Maiz 1°-CAMPAÑA 22/23",1779.2,277.6529,0,0,,,,CEREALES,Granos
Compra,164034,2023-06-21,2023-06-21,Cosecha,0777,"COS-PAS - 797","Bajo Hondo","Bajo Hondo","Lote 16","Maiz 1°",NULL,"Grano Maíz",491,2192,,"CAMPAÑA 22/23",125,125,129120,Kilos,0,NULL,0,BH-M-018-22/23,1032.96,BH-018,0,Propia,,Ha.,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-06,,14.6,"Cosecha Gruesa",PESOS,PESOS,129120,127157,125,125,1017.26,1017.26,0,"HYH Outfitters S.A.",NULL,NULL,60,42,23,NULL,16,9,"Bajo Hondo-Maiz 1°-CAMPAÑA 22/23",1032.96,161.1985,0,0,,,,CEREALES,Granos
Compra,161015,2023-06-08,2023-06-08,Cosecha,,"COS-TRAS - 2656","Bajo Hondo","Bajo Hondo","Lote 16","Maiz 1°",10110280932,"Grano Maíz",491,2192,,"CAMPAÑA 22/23",NULL,125,12000,Kilos,0,NULL,0,"Generado por TRAS-COS - 2639 - ",0,"BLOQUE BAJO HONDO ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-06,,NULL,NULL,PESOS,PESOS,12000,12000,125,125,96,96,0,"HYH Outfitters S.A.",NULL,NULL,60,42,23,NULL,16,9,"Bajo Hondo-Maiz 1°-CAMPAÑA 22/23",96,14.9813,0,0,,,,CEREALES,Granos
Compra,161015,2023-06-08,2023-06-08,Cosecha,,"COS-TRAS - 2656","Bajo Hondo","Bajo Hondo","Lote 17","Maiz 1°",10110280932,"Grano Maíz",491,2193,,"CAMPAÑA 22/23",NULL,145,5000,Kilos,0,NULL,0,"Generado por TRAS-COS - 2639 - ",0,"BLOQUE BAJO HONDO ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-06,,NULL,NULL,PESOS,PESOS,5000,5000,145,145,34.4828,34.4828,0,"HYH Outfitters S.A.",NULL,NULL,60,42,23,NULL,16,9,"Bajo Hondo-Maiz 1°-CAMPAÑA 22/23",34.4828,6.2422,0,0,,,,CEREALES,Granos
Compra,164017,2023-06-21,2023-06-21,Cosecha,0774,"COS-PAS - 792","Bajo Hondo","Bajo Hondo","Lote 17","Maiz 1°",NULL,"Grano Maíz",491,2193,,"CAMPAÑA 22/23",145,145,169900,Kilos,0,NULL,0,BH-M-015-22/23,1171.72,BH-015,0,Propia,,Ha.,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-06,,14.9,"Cosecha Gruesa",PESOS,PESOS,169900,166723,145,145,1149.81,1149.81,0,"HYH Outfitters S.A.",NULL,NULL,60,42,23,NULL,16,9,"Bajo Hondo-Maiz 1°-CAMPAÑA 22/23",1171.7241,212.1099,0,0,,,,CEREALES,Granos
Compra,164025,2023-06-15,2023-06-15,Cosecha,0775,"COS-PAS - 793","Bajo Hondo","Bajo Hondo","Lote 17","Maiz 1°",NULL,"Grano Maíz",491,2193,,"CAMPAÑA 22/23",145,145,29240,Kilos,0,NULL,0,,201.655,"AHC 22/23",0,Propia,,Ha.,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-06,,NULL,"Cosecha Gruesa",PESOS,PESOS,29240,29240,145,145,201.655,201.655,0,"HYH Outfitters S.A.",NULL,NULL,60,42,23,NULL,16,9,"Bajo Hondo-Maiz 1°-CAMPAÑA 22/23",201.6552,36.5044,0,0,,,,CEREALES,Granos
Compra,164025,2023-06-15,2023-06-15,Cosecha,0775,"COS-PAS - 793","Bajo Hondo","Bajo Hondo","Lote 17","Maiz 1°",NULL,"Grano Maíz",491,2193,,"CAMPAÑA 22/23",145,145,36880,Kilos,0,NULL,0,,254.345,"JERILDERIE 22/23",0,Propia,,Ha.,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-06,,NULL,"Cosecha Gruesa",PESOS,PESOS,36880,36880,145,145,254.345,254.345,0,"HYH Outfitters S.A.",NULL,NULL,60,42,23,NULL,16,9,"Bajo Hondo-Maiz 1°-CAMPAÑA 22/23",254.3448,46.0424,0,0,,,,CEREALES,Granos
Compra,164004,2023-06-21,2023-06-21,Cosecha,0771,"COS-PAS - 789","Bajo Hondo","Bajo Hondo","Lote 17","Maiz 1°",NULL,"Grano Maíz",491,2193,,"CAMPAÑA 22/23",145,145,238200,Kilos,0,NULL,0,BH-M-012-22/23,1642.76,BH-012,0,Propia,,Ha.,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-06,,14.9,"Cosecha Gruesa",PESOS,PESOS,238200,233746,145,145,1612.04,1612.04,0,"HYH Outfitters S.A.",NULL,NULL,60,42,23,NULL,16,9,"Bajo Hondo-Maiz 1°-CAMPAÑA 22/23",1642.7586,297.3783,0,0,,,,CEREALES,Granos
Compra,164010,2023-06-21,2023-06-21,Cosecha,0772,"COS-PAS - 790","Bajo Hondo","Bajo Hondo","Lote 17","Maiz 1°",NULL,"Grano Maíz",491,2193,,"CAMPAÑA 22/23",145,145,246000,Kilos,0,NULL,0,BH-M-013-22/23,1696.55,BH-013,0,Propia,,Ha.,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-06,,14.9,"Cosecha Gruesa",PESOS,PESOS,246000,241400,145,145,1664.83,1664.83,0,"HYH Outfitters S.A.",NULL,NULL,60,42,23,NULL,16,9,"Bajo Hondo-Maiz 1°-CAMPAÑA 22/23",1696.5517,307.1161,0,0,,,,CEREALES,Granos
Compra,164015,2023-06-21,2023-06-21,Cosecha,0773,"COS-PAS - 791","Bajo Hondo","Bajo Hondo","Lote 17","Maiz 1°",NULL,"Grano Maíz",491,2193,,"CAMPAÑA 22/23",145,145,188900,Kilos,0,NULL,0,BH-M-014-22/23,1302.76,BH-014,0,Propia,,Ha.,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-06,,14.9,"Cosecha Gruesa",PESOS,PESOS,188900,185368,145,145,1278.4,1278.4,0,"HYH Outfitters S.A.",NULL,NULL,60,42,23,NULL,16,9,"Bajo Hondo-Maiz 1°-CAMPAÑA 22/23",1302.7586,235.8302,0,0,,,,CEREALES,Granos
Compra,162286,2023-06-13,2023-06-13,Cosecha,,"COS-TRAS - 2705","Bajo Hondo","Bajo Hondo","Lote 17","Maiz 1°",10110369803,"Grano Maíz",491,2193,,"CAMPAÑA 22/23",NULL,145,9500,Kilos,0,NULL,0,"Generado por TRAS-COS - 2688 - ",0,"BLOQUE BAJO HONDO ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-06,,NULL,NULL,PESOS,PESOS,9500,9500,145,145,65.5172,65.5172,0,"HYH Outfitters S.A.",NULL,NULL,60,42,23,NULL,16,9,"Bajo Hondo-Maiz 1°-CAMPAÑA 22/23",65.5172,11.8602,0,0,,,,CEREALES,Granos
Compra,162286,2023-06-13,2023-06-13,Cosecha,,"COS-TRAS - 2705","Bajo Hondo","Bajo Hondo","Lote 18","Maiz 1°",10110369803,"Grano Maíz",491,2194,,"CAMPAÑA 22/23",NULL,162,7420,Kilos,0,NULL,0,"Generado por TRAS-COS - 2688 - ",0,"BLOQUE BAJO HONDO ",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-06,,NULL,NULL,PESOS,PESOS,7420,7420,162,162,45.8025,45.8025,0,"HYH Outfitters S.A.",NULL,NULL,60,42,23,NULL,16,9,"Bajo Hondo-Maiz 1°-CAMPAÑA 22/23",45.8025,9.2634,0,0,,,,CEREALES,Granos
Compra,163934,2023-06-20,2023-06-20,Cosecha,0760,"COS-PAS - 778","Bajo Hondo","Bajo Hondo","Lote 18","Maiz 1°",NULL,"Grano Maíz",491,2194,,"CAMPAÑA 22/23",162,162,126500,Kilos,0,NULL,0,BH-M-001-22/23,780.864,BH-001,0,Propia,,Ha.,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-06,,14.2,"Cosecha Gruesa",PESOS,PESOS,126500,126500,162,162,780.864,780.864,0,"HYH Outfitters S.A.",NULL,NULL,60,42,23,NULL,16,9,"Bajo Hondo-Maiz 1°-CAMPAÑA 22/23",780.8642,157.9276,0,0,,,,CEREALES,Granos
Compra,163935,2023-06-20,2023-06-20,Cosecha,0761,"COS-PAS - 779","Bajo Hondo","Bajo Hondo","Lote 18","Maiz 1°",NULL,"Grano Maíz",491,2194,,"CAMPAÑA 22/23",162,162,209000,Kilos,0,NULL,0,BH-M-002-22/23,1290.12,BH-002,0,Propia,,Ha.,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-06,,14.2,"Cosecha Gruesa",PESOS,PESOS,209000,209000,162,162,1290.12,1290.12,0,"HYH Outfitters S.A.",NULL,NULL,60,42,23,NULL,16,9,"Bajo Hondo-Maiz 1°-CAMPAÑA 22/23",1290.1235,260.9238,0,0,,,,CEREALES,Granos
Compra,163936,2023-06-20,2023-06-20,Cosecha,0762,"COS-PAS - 780","Bajo Hondo","Bajo Hondo","Lote 18","Maiz 1°",NULL,"Grano Maíz",491,2194,,"CAMPAÑA 22/23",162,162,224500,Kilos,0,NULL,0,BH-M-003-22/23,1385.8,BH-003,0,Propia,,Ha.,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-06,,14.2,"Cosecha Gruesa",PESOS,PESOS,224500,224500,162,162,1385.8,1385.8,0,"HYH Outfitters S.A.",NULL,NULL,60,42,23,NULL,16,9,"Bajo Hondo-Maiz 1°-CAMPAÑA 22/23",1385.8025,280.2747,0,0,,,,CEREALES,Granos
Compra,163937,2023-06-20,2023-06-20,Cosecha,0763,"COS-PAS - 781","Bajo Hondo","Bajo Hondo","Lote 18","Maiz 1°",NULL,"Grano Maíz",491,2194,,"CAMPAÑA 22/23",162,162,239300,Kilos,0,NULL,0,BH-M-004-22/23,1477.16,BH-004,0,Propia,,Ha.,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-06,,14.2,"Cosecha Gruesa",PESOS,PESOS,239300,239300,162,162,1477.16,1477.16,0,"HYH Outfitters S.A.",NULL,NULL,60,42,23,NULL,16,9,"Bajo Hondo-Maiz 1°-CAMPAÑA 22/23",1477.1605,298.7516,0,0,,,,CEREALES,Granos
Compra,163938,2023-06-20,2023-06-20,Cosecha,0764,"COS-PAS - 782","Bajo Hondo","Bajo Hondo","Lote 18","Maiz 1°",NULL,"Grano Maíz",491,2194,,"CAMPAÑA 22/23",162,162,224000,Kilos,0,NULL,0,BH-M-005-22/23,1382.72,BH-005,0,Propia,,Ha.,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-06,,14.2,"Cosecha Gruesa",PESOS,PESOS,224000,224000,162,162,1382.72,1382.72,0,"HYH Outfitters S.A.",NULL,NULL,60,42,23,NULL,16,9,"Bajo Hondo-Maiz 1°-CAMPAÑA 22/23",1382.716,279.6504,0,0,,,,CEREALES,Granos
Compra,163939,2023-06-20,2023-06-20,Cosecha,0765,"COS-PAS - 783","Bajo Hondo","Bajo Hondo","Lote 18","Maiz 1°",NULL,"Grano Maíz",491,2194,,"CAMPAÑA 22/23",162,162,140500,Kilos,0,NULL,0,BH-M-006-22/23,867.284,BH-006,0,Propia,,Ha.,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23","Gramínea cobertura",2023-06,,14.2,"Cosecha Gruesa",PESOS,PESOS,140500,140500,162,162,867.284,867.284,0,"HYH Outfitters S.A.",NULL,NULL,60,42,23,NULL,16,9,"Bajo Hondo-Maiz 1°-CAMPAÑA 22/23",867.284,175.4057,0,0,,,,CEREALES,Granos
